DateTime,ph1,ph2,ph3
2019-02-08 08:21:41.693000+00:00,8330.74,8864.08,8853.77
2019-02-08 08:21:41.943000+00:00,8392.42,8950.69,8906.74
2019-02-08 08:21:42.193000+00:00,8398.38,8924.38,8894.21
2019-02-08 08:21:42.443000+00:00,8350.21,8908.7,8866.01
2019-02-08 08:21:42.693000+00:00,8439.46,8971.7,8935.61
2019-02-08 08:21:42.943000+00:00,8457.11,9014.56,8973.55
2019-02-08 08:21:43.193000+00:00,8464.76,9004.12,8984.11
2019-02-08 08:21:43.443000+00:00,8388.97,8934.48,8902.03
2019-02-08 08:21:43.693000+00:00,7397.36,7803.22,7766.41
2019-02-08 08:21:43.943000+00:00,6595.11,6560.07,6723.36
2019-02-08 08:21:44.193000+00:00,5471.02,5383.93,5468.54
2019-02-08 08:21:44.443000+00:00,4931.06,4868.26,4979.21
2019-02-08 08:21:44.693000+00:00,4602.08,4562.84,4663.79
2019-02-08 08:21:44.943000+00:00,7479.1,7949.81,7984.34
2019-02-08 08:21:45.193000+00:00,8572.83,9081.68,9088.98
2019-02-08 08:21:45.443000+00:00,8508.68,9001.95,8992.85
2019-02-08 08:21:45.693000+00:00,8121.1,8605.88,8583.2
2019-02-08 08:21:45.943000+00:00,8811.54,9308.28,9308.56
2019-02-08 08:21:46.193000+00:00,8402.41,8898.02,8868.67
2019-02-08 08:21:46.443000+00:00,8651.66,9179.27,9181.08
2019-02-08 08:21:46.693000+00:00,8216.61,8730.83,8724.19
2019-02-08 08:21:46.943000+00:00,8730.97,9224.46,9253.87
2019-02-08 08:21:47.193000+00:00,8723.0,9237.6,9207.29
2019-02-08 08:21:47.443000+00:00,8171.28,8668.83,8662.39
2019-02-08 08:21:47.693000+00:00,6714.93,6811.44,6877.56
2019-02-08 08:21:47.943000+00:00,8636.02,9127.42,9132.37
2019-02-08 08:21:48.193000+00:00,8601.85,9105.69,9116.25
2019-02-08 08:21:48.443000+00:00,8572.04,9070.0,9088.48
2019-02-08 08:21:48.693000+00:00,8715.01,9213.25,9209.75
2019-02-08 08:21:48.943000+00:00,5947.04,6184.97,6274.41
2019-02-08 08:21:49.193000+00:00,8414.18,8929.52,8966.26
2019-02-08 08:21:49.443000+00:00,8606.72,9128.65,9145.63
2019-02-08 08:21:49.693000+00:00,8651.61,9184.16,9194.61
2019-02-08 08:21:49.943000+00:00,8349.58,8777.43,8779.29
2019-02-08 08:21:50.193000+00:00,5416.35,5472.5,5651.3
2019-02-08 08:21:50.443000+00:00,8116.69,8686.81,8684.33
2019-02-08 08:21:50.693000+00:00,8765.21,9273.11,9275.51
2019-02-08 08:21:50.943000+00:00,8572.27,9100.86,9091.09
2019-02-08 08:21:51.193000+00:00,8699.08,9239.2,9235.33
2019-02-08 08:21:51.443000+00:00,6005.06,6096.17,6174.99
2019-02-08 08:21:51.693000+00:00,7363.48,7793.68,7914.86
2019-02-08 08:21:51.943000+00:00,8566.9,9093.57,9090.56
2019-02-08 08:21:52.193000+00:00,8581.84,9089.88,9090.82
2019-02-08 08:21:52.443000+00:00,8699.56,9205.21,9198.1
2019-02-08 08:21:52.693000+00:00,6689.57,6936.1,7087.57
2019-02-08 08:21:52.943000+00:00,8639.86,9166.5,9165.03
2019-02-08 08:21:53.193000+00:00,8664.91,9173.8,9164.35
2019-02-08 08:21:53.443000+00:00,8650.12,9150.58,9132.98
2019-02-08 08:21:53.693000+00:00,8680.84,9189.46,9158.84
2019-02-08 08:21:53.943000+00:00,6554.28,6811.5,6924.96
2019-02-08 08:21:54.193000+00:00,8631.46,9130.17,9108.38
2019-02-08 08:21:54.443000+00:00,8689.96,9176.72,9161.82
2019-02-08 08:21:54.693000+00:00,8733.36,9221.76,9193.47
2019-02-08 08:21:54.943000+00:00,8055.62,8443.86,8428.82
2019-02-08 08:21:55.193000+00:00,6003.88,6139.27,6284.05
2019-02-08 08:21:55.443000+00:00,8445.79,8967.74,8924.67
2019-02-08 08:21:55.693000+00:00,8653.39,9158.09,9158.6
2019-02-08 08:21:55.943000+00:00,8648.84,9131.0,9138.43
2019-02-08 08:21:56.193000+00:00,8645.06,9105.65,9102.82
2019-02-08 08:21:56.443000+00:00,6004.22,6003.08,6109.8
2019-02-08 08:21:56.693000+00:00,8789.19,9264.43,9271.34
2019-02-08 08:21:56.943000+00:00,8856.01,9312.87,9318.36
2019-02-08 08:21:57.193000+00:00,8847.83,9301.93,9314.87
2019-02-08 08:21:57.443000+00:00,8787.0,9315.09,9313.18
2019-02-08 08:21:57.693000+00:00,7135.25,7290.18,7447.21
2019-02-08 08:21:57.943000+00:00,9768.04,10289.4,10282.8
2019-02-08 08:21:58.193000+00:00,9450.14,9925.82,9907.99
2019-02-08 08:21:58.443000+00:00,9267.05,9734.02,9775.81
2019-02-08 08:21:58.693000+00:00,9232.39,9713.28,9748.25
2019-02-08 08:21:58.943000+00:00,7122.75,7271.78,7512.66
2019-02-08 08:21:59.193000+00:00,9136.99,9606.58,9674.5
2019-02-08 08:21:59.443000+00:00,9040.97,9534.06,9591.27
2019-02-08 08:21:59.693000+00:00,9124.1,9628.83,9664.65
2019-02-08 08:21:59.943000+00:00,8090.7,8494.93,8513.0
2019-02-08 08:22:00.193000+00:00,6414.96,6500.55,6612.76
2019-02-08 08:22:00.443000+00:00,8782.29,9268.46,9297.78
2019-02-08 08:22:00.693000+00:00,9003.31,9492.69,9511.76
2019-02-08 08:22:00.943000+00:00,9003.14,9518.67,9517.04
2019-02-08 08:22:01.193000+00:00,8615.35,9093.92,9077.54
2019-02-08 08:22:01.443000+00:00,5645.07,5708.47,5827.62
2019-02-08 08:22:01.693000+00:00,8491.54,8906.46,8942.89
2019-02-08 08:22:01.943000+00:00,8768.49,9253.5,9271.14
2019-02-08 08:22:02.193000+00:00,8850.95,9353.45,9338.86
2019-02-08 08:22:02.443000+00:00,8664.15,9178.47,9150.76
2019-02-08 08:22:02.693000+00:00,7350.35,7711.64,7717.27
2019-02-08 08:22:02.943000+00:00,8721.95,9236.42,9232.6
2019-02-08 08:22:03.193000+00:00,8662.66,9188.66,9161.27
2019-02-08 08:22:03.443000+00:00,8634.51,9167.55,9135.92
2019-02-08 08:22:03.693000+00:00,8737.38,9250.77,9235.11
2019-02-08 08:22:03.943000+00:00,6298.31,6576.23,6662.65
2019-02-08 08:22:04.193000+00:00,8428.26,8934.12,8900.79
2019-02-08 08:22:04.443000+00:00,8456.95,8947.31,8929.67
2019-02-08 08:22:04.693000+00:00,8398.24,8889.07,8854.56
2019-02-08 08:22:04.943000+00:00,7422.1,7789.79,7784.15
2019-02-08 08:22:05.193000+00:00,6305.14,6444.31,6471.63
2019-02-08 08:22:05.443000+00:00,8337.33,8826.72,8790.95
2019-02-08 08:22:05.693000+00:00,8443.18,8902.21,8863.79
2019-02-08 08:22:05.943000+00:00,8367.11,8853.17,8797.2
2019-02-08 08:22:06.193000+00:00,7847.08,8308.33,8274.52
2019-02-08 08:22:06.443000+00:00,5689.34,5697.8,5840.3
2019-02-08 08:22:06.693000+00:00,8209.53,8602.43,8588.04
2019-02-08 08:22:06.943000+00:00,8531.95,8984.8,9000.33
2019-02-08 08:22:07.193000+00:00,8391.82,8905.33,8891.34
2019-02-08 08:22:07.443000+00:00,8396.45,8963.1,8908.79
2019-02-08 08:22:07.693000+00:00,5804.46,5932.54,5985.99
2019-02-08 08:22:07.943000+00:00,8475.35,8988.3,8967.66
2019-02-08 08:22:08.193000+00:00,8515.37,9029.36,9002.78
2019-02-08 08:22:08.443000+00:00,8481.44,8999.52,9005.14
2019-02-08 08:22:08.693000+00:00,6897.51,7166.75,7190.67
2019-02-08 08:22:08.943000+00:00,6862.28,7084.39,7177.76
2019-02-08 08:22:09.193000+00:00,8616.3,9114.54,9105.49
2019-02-08 08:22:09.443000+00:00,8574.43,9094.13,9084.5
2019-02-08 08:22:09.693000+00:00,8543.32,9075.52,9054.43
2019-02-08 08:22:09.943000+00:00,7010.38,7359.61,7385.99
2019-02-08 08:22:10.193000+00:00,4618.59,4555.74,4710.84
2019-02-08 08:22:10.443000+00:00,4993.4,4934.98,5107.23
2019-02-08 08:22:10.693000+00:00,5099.38,5053.75,5199.49
2019-02-08 08:22:10.943000+00:00,5289.71,5386.08,5531.06
2019-02-08 08:22:11.193000+00:00,8423.2,8917.94,8875.24
2019-02-08 08:22:11.443000+00:00,8732.48,9283.8,9247.28
2019-02-08 08:22:11.693000+00:00,8510.59,9051.11,9010.21
2019-02-08 08:22:11.943000+00:00,8420.78,8975.12,8935.63
2019-02-08 08:22:12.193000+00:00,8402.73,8947.88,8916.1
2019-02-08 08:22:12.443000+00:00,8440.96,8993.03,8947.98
2019-02-08 08:22:12.693000+00:00,8508.94,9077.49,9037.83
2019-02-08 08:22:12.943000+00:00,8567.32,9145.96,9097.34
2019-02-08 08:22:13.193000+00:00,8603.21,9170.32,9135.08
2019-02-08 08:22:13.443000+00:00,8612.75,9162.48,9129.33
2019-02-08 08:22:13.693000+00:00,8578.21,9141.7,9101.95
2019-02-08 08:22:13.943000+00:00,8541.65,9102.86,9084.07
2019-02-08 08:22:14.193000+00:00,8499.97,9074.23,9025.39
2019-02-08 08:22:14.443000+00:00,8481.43,9041.79,9002.53
2019-02-08 08:22:14.693000+00:00,8526.79,9085.78,9032.51
2019-02-08 08:22:14.943000+00:00,8641.72,9198.26,9159.54
2019-02-08 08:22:15.193000+00:00,8618.45,9192.29,9151.73
2019-02-08 08:22:15.443000+00:00,8488.47,9032.78,8968.93
2019-02-08 08:22:15.693000+00:00,4716.7,4680.48,4767.57
2019-02-08 08:22:15.943000+00:00,4739.7,4685.44,4785.17
2019-02-08 08:22:16.193000+00:00,6068.98,6017.5,6229.98
2019-02-08 08:22:16.443000+00:00,6326.1,6261.6,6386.15
2019-02-08 08:22:16.693000+00:00,5344.63,5023.0,5487.79
2019-02-08 08:22:16.943000+00:00,5631.01,5594.34,5774.9
2019-02-08 08:22:17.193000+00:00,5098.65,5080.27,5222.03
2019-02-08 08:22:17.443000+00:00,5833.83,5815.34,6007.52
2019-02-08 08:22:17.693000+00:00,5437.39,5422.36,5546.23
2019-02-08 08:22:17.943000+00:00,5297.28,5271.03,5415.32
2019-02-08 08:22:18.193000+00:00,5221.63,5209.76,5358.61
2019-02-08 08:22:18.443000+00:00,5241.95,5226.25,5369.66
2019-02-08 08:22:18.693000+00:00,5317.24,5289.93,5449.63
2019-02-08 08:22:18.943000+00:00,5334.38,5307.96,5458.91
2019-02-08 08:22:19.193000+00:00,5389.04,5334.09,5495.61
2019-02-08 08:22:19.443000+00:00,5394.62,5368.06,5524.51
2019-02-08 08:22:19.693000+00:00,5840.46,5821.99,5985.4
2019-02-08 08:22:19.943000+00:00,6621.88,6617.26,6788.06
2019-02-08 08:22:20.193000+00:00,7402.09,7398.47,7570.79
2019-02-08 08:22:20.443000+00:00,7246.65,7222.64,7417.37
2019-02-08 08:22:20.693000+00:00,7231.65,7193.8,7414.64
2019-02-08 08:22:20.943000+00:00,5230.44,5214.92,5365.83
2019-02-08 08:22:21.193000+00:00,5248.18,5222.69,5384.05
2019-02-08 08:22:21.443000+00:00,6077.43,6018.08,6231.4
2019-02-08 08:22:21.693000+00:00,5655.55,5601.83,5792.72
2019-02-08 08:22:21.943000+00:00,5811.58,5783.11,5946.29
2019-02-08 08:22:22.193000+00:00,5229.07,5209.56,5348.03
2019-02-08 08:22:22.443000+00:00,5247.33,5242.88,5375.21
2019-02-08 08:22:22.693000+00:00,5131.03,5090.32,5220.18
2019-02-08 08:22:22.943000+00:00,5036.78,5007.24,5140.62
2019-02-08 08:22:23.193000+00:00,5009.31,4985.49,5089.46
2019-02-08 08:22:23.443000+00:00,5034.45,4997.21,5107.97
2019-02-08 08:22:23.693000+00:00,4958.17,4945.1,5023.28
2019-02-08 08:22:23.943000+00:00,4965.36,4949.23,5054.49
2019-02-08 08:22:24.193000+00:00,4916.38,4898.1,4994.81
2019-02-08 08:22:24.443000+00:00,4871.95,4864.1,4950.26
2019-02-08 08:22:24.693000+00:00,4862.73,4844.84,4935.53
2019-02-08 08:22:24.943000+00:00,4593.16,4570.17,4662.34
2019-02-08 08:22:25.193000+00:00,4531.44,4501.28,4611.34
2019-02-08 08:22:25.443000+00:00,4507.01,4514.84,4591.19
2019-02-08 08:22:25.693000+00:00,4480.0,4455.3,4542.5
2019-02-08 08:22:25.943000+00:00,4448.07,4430.96,4509.86
2019-02-08 08:22:26.193000+00:00,4454.3,4440.49,4516.38
2019-02-08 08:22:26.443000+00:00,4502.89,4491.68,4560.4
2019-02-08 08:22:26.693000+00:00,4506.03,4481.84,4573.24
2019-02-08 08:22:26.943000+00:00,4531.27,4484.84,4569.49
2019-02-08 08:22:27.193000+00:00,4532.14,4500.72,4593.76
2019-02-08 08:22:27.443000+00:00,4521.44,4485.55,4571.24
2019-02-08 08:22:27.693000+00:00,4566.85,4511.72,4588.06
2019-02-08 08:22:27.943000+00:00,4629.62,4581.95,4675.57
2019-02-08 08:22:28.193000+00:00,4604.29,4560.1,4647.6
2019-02-08 08:22:28.443000+00:00,4577.33,4532.6,4631.84
2019-02-08 08:22:28.693000+00:00,5988.43,6074.94,6116.69
2019-02-08 08:22:28.943000+00:00,5353.86,5322.59,5447.52
2019-02-08 08:22:29.193000+00:00,5313.33,5302.68,5434.87
2019-02-08 08:22:29.443000+00:00,5333.74,5325.47,5453.31
2019-02-08 08:22:29.693000+00:00,5372.49,5356.48,5492.61
2019-02-08 08:22:29.943000+00:00,5388.79,5370.44,5502.46
2019-02-08 08:22:30.193000+00:00,5381.46,5379.0,5520.49
2019-02-08 08:22:30.443000+00:00,5369.11,5348.35,5494.54
2019-02-08 08:22:30.693000+00:00,5404.82,5358.48,5528.01
2019-02-08 08:22:30.943000+00:00,5313.57,5296.77,5442.77
2019-02-08 08:22:31.193000+00:00,5342.0,5319.16,5463.06
2019-02-08 08:22:31.443000+00:00,5321.04,5306.92,5450.05
2019-02-08 08:22:31.693000+00:00,5325.12,5310.71,5451.12
2019-02-08 08:22:31.943000+00:00,5367.6,5345.0,5506.46
2019-02-08 08:22:32.193000+00:00,6107.15,6092.16,6284.89
2019-02-08 08:22:32.443000+00:00,5244.0,5226.99,5382.46
2019-02-08 08:22:32.693000+00:00,4742.04,4731.97,4873.57
2019-02-08 08:22:32.943000+00:00,4672.52,4629.29,4761.43
2019-02-08 08:22:33.193000+00:00,5717.07,5667.52,5895.25
2019-02-08 08:22:33.443000+00:00,6471.12,6375.39,6566.0
2019-02-08 08:22:33.693000+00:00,4999.04,4963.22,5149.48
2019-02-08 08:22:33.943000+00:00,5235.45,5211.28,5382.9
2019-02-08 08:22:34.193000+00:00,5329.44,5288.17,5455.91
2019-02-08 08:22:34.443000+00:00,4859.33,4798.51,4928.04
2019-02-08 08:22:34.693000+00:00,4816.48,4793.13,4919.32
2019-02-08 08:22:34.943000+00:00,4817.91,4797.39,4925.03
2019-02-08 08:22:35.193000+00:00,4827.8,4788.36,4920.99
2019-02-08 08:22:35.443000+00:00,4821.63,4784.59,4905.11
2019-02-08 08:22:35.693000+00:00,4822.02,4793.21,4906.96
2019-02-08 08:22:35.943000+00:00,4841.26,4807.96,4919.07
2019-02-08 08:22:36.193000+00:00,4831.0,4794.99,4907.26
2019-02-08 08:22:36.443000+00:00,4854.55,4801.53,4926.37
2019-02-08 08:22:36.693000+00:00,4815.63,4783.67,4911.28
2019-02-08 08:22:36.943000+00:00,4706.19,4682.62,4794.02
2019-02-08 08:22:37.193000+00:00,4703.54,4678.06,4786.02
2019-02-08 08:22:37.443000+00:00,4698.5,4672.0,4779.81
2019-02-08 08:22:37.693000+00:00,4698.0,4670.25,4758.88
2019-02-08 08:22:37.943000+00:00,4751.36,4738.85,4836.09
2019-02-08 08:22:38.193000+00:00,4768.15,4739.74,4853.11
2019-02-08 08:22:38.443000+00:00,4823.24,4797.75,4914.57
2019-02-08 08:22:38.693000+00:00,4837.1,4828.95,4927.92
2019-02-08 08:22:38.943000+00:00,4876.68,4835.36,4948.2
2019-02-08 08:22:39.193000+00:00,4901.91,4880.2,4989.85
2019-02-08 08:22:39.443000+00:00,4888.67,4870.32,4990.41
2019-02-08 08:22:39.693000+00:00,4926.62,4892.77,5000.8
2019-02-08 08:22:39.943000+00:00,4863.73,4809.08,4920.76
2019-02-08 08:22:40.193000+00:00,4826.39,4775.86,4888.93
2019-02-08 08:22:40.443000+00:00,6283.13,6344.71,6556.15
2019-02-08 08:22:40.693000+00:00,5545.77,5580.6,5735.39
2019-02-08 08:22:40.943000+00:00,5284.03,5278.68,5395.28
2019-02-08 08:22:41.193000+00:00,5416.02,5404.35,5508.19
2019-02-08 08:22:41.443000+00:00,5390.19,5378.46,5499.25
2019-02-08 08:22:41.693000+00:00,5361.29,5346.54,5466.37
2019-02-08 08:22:41.943000+00:00,5371.61,5349.38,5470.33
2019-02-08 08:22:42.193000+00:00,5356.3,5353.93,5479.96
2019-02-08 08:22:42.443000+00:00,5332.46,5316.19,5450.06
2019-02-08 08:22:42.693000+00:00,5342.34,5318.43,5455.98
2019-02-08 08:22:42.943000+00:00,6237.73,6263.93,6386.92
2019-02-08 08:22:43.193000+00:00,5342.76,5330.13,5481.48
2019-02-08 08:22:43.443000+00:00,5245.28,5237.26,5373.29
2019-02-08 08:22:43.693000+00:00,5154.33,5133.96,5290.88
2019-02-08 08:22:43.943000+00:00,6843.36,6825.1,7028.71
2019-02-08 08:22:44.193000+00:00,6858.58,6847.1,7055.55
2019-02-08 08:22:44.443000+00:00,6835.22,6846.88,7052.84
2019-02-08 08:22:44.693000+00:00,5440.17,5439.44,5576.26
2019-02-08 08:22:44.943000+00:00,4998.05,4993.82,5140.61
2019-02-08 08:22:45.193000+00:00,4903.75,4857.71,5009.74
2019-02-08 08:22:45.443000+00:00,4902.36,4834.64,4971.19
2019-02-08 08:22:45.693000+00:00,4859.06,4797.56,4963.23
2019-02-08 08:22:45.943000+00:00,5578.14,5508.44,5700.78
2019-02-08 08:22:46.193000+00:00,4809.79,4746.82,4884.26
2019-02-08 08:22:46.443000+00:00,4829.13,4776.56,4915.59
2019-02-08 08:22:46.693000+00:00,5927.15,5842.9,6023.14
2019-02-08 08:22:46.943000+00:00,4873.24,4806.91,4948.97
2019-02-08 08:22:47.193000+00:00,4859.5,4802.13,4929.45
2019-02-08 08:22:47.443000+00:00,4859.22,4791.65,4934.6
2019-02-08 08:22:47.693000+00:00,6963.73,6905.98,7146.89
2019-02-08 08:22:47.943000+00:00,5924.5,5908.1,6034.05
2019-02-08 08:22:48.193000+00:00,5398.75,5371.51,5498.25
2019-02-08 08:22:48.443000+00:00,5247.52,5228.29,5366.19
2019-02-08 08:22:48.693000+00:00,4990.04,4960.68,5065.05
2019-02-08 08:22:48.943000+00:00,4995.06,4970.89,5101.21
2019-02-08 08:22:49.193000+00:00,4980.57,4963.45,5086.28
2019-02-08 08:22:49.443000+00:00,5594.77,5575.05,5723.26
2019-02-08 08:22:49.693000+00:00,4925.34,4905.94,5017.24
2019-02-08 08:22:49.943000+00:00,5539.71,5531.89,5703.35
2019-02-08 08:22:50.193000+00:00,5426.9,5404.0,5509.32
2019-02-08 08:22:50.443000+00:00,4826.39,4828.64,4930.18
2019-02-08 08:22:50.693000+00:00,4798.15,4797.39,4901.51
2019-02-08 08:22:50.943000+00:00,4776.48,4765.81,4866.6
2019-02-08 08:22:51.193000+00:00,4753.97,4752.0,4844.38
2019-02-08 08:22:51.443000+00:00,4781.1,4806.06,4887.52
2019-02-08 08:22:51.693000+00:00,7740.83,7680.61,7842.92
2019-02-08 08:22:51.943000+00:00,4611.85,4590.26,4658.4
2019-02-08 08:22:52.193000+00:00,4426.53,4409.02,4494.71
2019-02-08 08:22:52.443000+00:00,4435.59,4431.9,4517.45
2019-02-08 08:22:52.693000+00:00,4428.05,4409.54,4501.49
2019-02-08 08:22:52.943000+00:00,4433.3,4424.12,4517.15
2019-02-08 08:22:53.193000+00:00,4427.88,4428.53,4506.22
2019-02-08 08:22:53.443000+00:00,4428.93,4428.64,4494.41
2019-02-08 08:22:53.693000+00:00,4413.13,4413.68,4484.0
2019-02-08 08:22:53.943000+00:00,4436.38,4450.63,4522.14
2019-02-08 08:22:54.193000+00:00,4480.87,4513.49,4630.29
2019-02-08 08:22:54.443000+00:00,7286.98,7845.51,7828.53
2019-02-08 08:22:54.693000+00:00,8407.96,8977.65,8960.5
2019-02-08 08:22:54.943000+00:00,7928.53,8449.56,8393.03
2019-02-08 08:22:55.193000+00:00,7932.07,8495.53,8410.74
2019-02-08 08:22:55.443000+00:00,8524.2,9064.85,9027.85
2019-02-08 08:22:55.693000+00:00,8368.04,8939.09,8888.89
2019-02-08 08:22:55.943000+00:00,8036.96,8541.47,8460.44
2019-02-08 08:22:56.193000+00:00,7929.98,8470.16,8407.72
2019-02-08 08:22:56.443000+00:00,8418.75,8985.18,8943.61
2019-02-08 08:22:56.693000+00:00,8439.06,8984.86,8917.44
2019-02-08 08:22:56.943000+00:00,6383.67,6504.4,6575.01
2019-02-08 08:22:57.193000+00:00,6222.12,6622.52,6630.11
2019-02-08 08:22:57.443000+00:00,8349.7,8922.52,8829.49
2019-02-08 08:22:57.693000+00:00,8341.77,8890.55,8828.36
2019-02-08 08:22:57.943000+00:00,8440.0,8983.69,8934.17
2019-02-08 08:22:58.193000+00:00,7388.66,7765.91,7758.15
2019-02-08 08:22:58.443000+00:00,5774.22,6051.82,6167.4
2019-02-08 08:22:58.693000+00:00,8232.72,8773.48,8748.43
2019-02-08 08:22:58.943000+00:00,8336.75,8865.22,8797.26
2019-02-08 08:22:59.193000+00:00,8458.17,9010.92,8951.94
2019-02-08 08:22:59.443000+00:00,8082.92,8555.82,8486.46
2019-02-08 08:22:59.693000+00:00,5179.24,5226.37,5413.04
2019-02-08 08:22:59.943000+00:00,8551.81,9084.34,9037.58
2019-02-08 08:23:00.193000+00:00,8316.98,8854.25,8796.45
2019-02-08 08:23:00.443000+00:00,8382.31,8912.47,8844.81
2019-02-08 08:23:00.693000+00:00,8497.94,9024.7,8988.13
2019-02-08 08:23:00.943000+00:00,7249.84,7644.35,7708.6
2019-02-08 08:23:01.193000+00:00,8512.51,9042.42,9003.65
2019-02-08 08:23:01.443000+00:00,8374.66,8903.3,8863.68
2019-02-08 08:23:01.693000+00:00,8366.84,8898.09,8849.85
2019-02-08 08:23:01.943000+00:00,6725.62,6940.04,6999.58
2019-02-08 08:23:02.193000+00:00,6501.47,6850.08,6860.4
2019-02-08 08:23:02.443000+00:00,8474.93,8994.67,8965.2
2019-02-08 08:23:02.693000+00:00,8479.63,9008.37,8978.17
2019-02-08 08:23:02.943000+00:00,8481.15,9014.73,8974.42
2019-02-08 08:23:03.193000+00:00,7376.0,7716.08,7736.88
2019-02-08 08:23:03.443000+00:00,6392.88,6577.46,6678.48
2019-02-08 08:23:03.693000+00:00,8428.39,8943.91,8930.76
2019-02-08 08:23:03.943000+00:00,8513.71,9033.27,8984.23
2019-02-08 08:23:04.193000+00:00,8440.26,8985.11,8931.21
2019-02-08 08:23:04.443000+00:00,7773.68,8199.07,8184.21
2019-02-08 08:23:04.693000+00:00,5910.79,6043.6,6228.66
2019-02-08 08:23:04.943000+00:00,8273.12,8764.4,8719.62
2019-02-08 08:23:05.193000+00:00,8510.62,9045.39,8996.85
2019-02-08 08:23:05.443000+00:00,8409.79,8948.61,8869.17
2019-02-08 08:23:05.693000+00:00,5617.88,5688.51,5794.88
2019-02-08 08:23:05.943000+00:00,7878.78,8342.41,8324.65
2019-02-08 08:23:06.193000+00:00,8427.53,8976.73,8926.38
2019-02-08 08:23:06.443000+00:00,8459.67,9026.66,8964.38
2019-02-08 08:23:06.693000+00:00,8447.48,8982.41,8920.72
2019-02-08 08:23:06.943000+00:00,6700.82,6852.38,6902.5
2019-02-08 08:23:07.193000+00:00,6824.37,7255.26,7314.89
2019-02-08 08:23:07.443000+00:00,8459.74,9004.86,8927.24
2019-02-08 08:23:07.693000+00:00,8457.44,9002.76,8940.55
2019-02-08 08:23:07.943000+00:00,8494.58,9037.81,8968.66
2019-02-08 08:23:08.193000+00:00,7341.7,7592.58,7630.96
2019-02-08 08:23:08.443000+00:00,6492.23,6815.98,6760.65
2019-02-08 08:23:08.693000+00:00,8507.31,9034.36,8950.97
2019-02-08 08:23:08.943000+00:00,8510.06,9029.97,8956.03
2019-02-08 08:23:09.193000+00:00,8611.81,9152.94,9092.55
2019-02-08 08:23:09.443000+00:00,7533.11,7879.09,7866.01
2019-02-08 08:23:09.693000+00:00,5938.46,6233.55,6256.54
2019-02-08 08:23:09.943000+00:00,8680.16,9213.13,9142.44
2019-02-08 08:23:10.193000+00:00,8575.26,9108.25,9038.5
2019-02-08 08:23:10.443000+00:00,8719.37,9238.81,9178.16
2019-02-08 08:23:10.693000+00:00,8300.1,8784.5,8710.84
2019-02-08 08:23:10.943000+00:00,8321.71,8891.79,8848.57
2019-02-08 08:23:11.193000+00:00,8686.62,9201.84,9167.48
2019-02-08 08:23:11.443000+00:00,8678.72,9188.34,9138.73
2019-02-08 08:23:11.693000+00:00,8845.87,9336.2,9309.87
2019-02-08 08:23:11.943000+00:00,6058.11,6161.62,6223.34
2019-02-08 08:23:12.193000+00:00,7381.42,7856.54,7915.53
2019-02-08 08:23:12.443000+00:00,8774.89,9269.39,9273.22
2019-02-08 08:23:12.693000+00:00,8690.18,9199.88,9178.88
2019-02-08 08:23:12.943000+00:00,8783.32,9273.57,9260.99
2019-02-08 08:23:13.193000+00:00,7126.33,7290.82,7402.85
2019-02-08 08:23:13.443000+00:00,6767.39,7006.37,7143.96
2019-02-08 08:23:13.693000+00:00,8742.69,9252.87,9253.71
2019-02-08 08:23:13.943000+00:00,9579.95,10116.9,10089.1
2019-02-08 08:23:14.193000+00:00,9264.52,9778.56,9751.9
2019-02-08 08:23:14.443000+00:00,8014.97,8289.92,8343.85
2019-02-08 08:23:14.693000+00:00,6845.43,7119.66,7236.39
2019-02-08 08:23:14.943000+00:00,8850.81,9386.96,9370.26
2019-02-08 08:23:15.193000+00:00,8961.38,9477.53,9435.95
2019-02-08 08:23:15.443000+00:00,8823.03,9347.71,9313.74
2019-02-08 08:23:15.693000+00:00,6181.18,6357.76,6473.1
2019-02-08 08:23:15.943000+00:00,8569.33,9100.93,9058.05
2019-02-08 08:23:16.193000+00:00,8741.63,9251.76,9251.91
2019-02-08 08:23:16.443000+00:00,8769.22,9304.35,9289.65
2019-02-08 08:23:16.693000+00:00,8637.46,9163.39,9150.76
2019-02-08 08:23:16.943000+00:00,5901.28,5891.58,6082.52
2019-02-08 08:23:17.193000+00:00,8011.42,8575.12,8614.03
2019-02-08 08:23:17.443000+00:00,8655.0,9175.69,9159.39
2019-02-08 08:23:17.693000+00:00,8639.87,9160.97,9149.97
2019-02-08 08:23:17.943000+00:00,8504.16,9024.4,9006.64
2019-02-08 08:23:18.193000+00:00,6620.04,6774.31,6911.22
2019-02-08 08:23:18.443000+00:00,6706.44,7120.08,7098.6
2019-02-08 08:23:18.693000+00:00,8397.47,8930.49,8897.67
2019-02-08 08:23:18.943000+00:00,8329.12,8882.68,8841.29
2019-02-08 08:23:19.193000+00:00,8378.85,8920.66,8861.05
2019-02-08 08:23:19.443000+00:00,6777.89,7066.66,7087.93
2019-02-08 08:23:19.693000+00:00,4469.23,4455.9,4576.66
2019-02-08 08:23:19.943000+00:00,4451.93,4417.12,4516.9
2019-02-08 08:23:20.193000+00:00,4466.98,4442.74,4524.28
2019-02-08 08:23:20.443000+00:00,5232.05,5441.98,5463.2
2019-02-08 08:23:20.693000+00:00,8352.12,8824.7,8776.08
2019-02-08 08:23:20.943000+00:00,8385.07,8910.17,8868.6
2019-02-08 08:23:21.193000+00:00,8406.52,8923.14,8877.65
